Ежемесячный доход,Сумма сбережений,Текущие кредиты и задолженности,Кредитная история,Стабильность дохода,Уровень безработицы,Инфляция,ВВП страны,Курс национальной валюты,Процентные ставки,Семейное положение,Наличие детей,Образование,Профессия,Жилищные условия,Сумма запрошенного кредита,Срок кредита,Цель кредита,Решение по предыдущим заявкам,Общая задолженность клиента,Доходы семьи,Расходы на обслуживание кредитов,Наличие недвижимости или ценных бумаг,Кредитный рейтинг,Долгосрочные финансовые обязательства,Платежные истории,Уровень долга по отношению к доходам,Степень риска кредитования,Региональные ставки безработицы,Экономическая активность региона,Размер валового регионального продукта,Средний доход населения в регионе,Уровень финансовой стабильности региона
550494.241220357,405461,929420.6440780319,540797.1128946058,654103.4217276039,332405,255108.05437696492,467067.1868507958,632446.7042207837,13.126225580837144,850201.1013244664,Нет,128862.9052186412,742016.9880297403,606231.0666872149,470096,166219,109344.51968491294,Одобрено,715110.7956707746,580451.5276355476,969127.0627074916,Нет,182913.11378207282,528724.7245659793,786773.0632287891,21534,997568.3572842185,710444.4991986918,861207.7035083154,70060.70228526855,464558.49213685957,565330
123809.62959687447,808203,283744.3480458048,13181.006000060595,742029.6796679639,912490,655333.1979727258,98471.38454084129,671734.216338118,5.096453524245907,797749.2627861516,Да,34890.13712956611,366963.5338811439,644947.6471487809,798687,257040,396546.18434668006,Отказано,129473.29870681114,920135.7362546377,372921.7394786282,Да,984114.6478905906,383181.47084361606,415803.40123854385,862611,175021.33253968367,372195.482213772,556129.9216418471,735303.4159879667,802895.8804964841,8921
158189.63709444134,56849,849515.2185342427,762829.0138252673,25861.579479734348,145961,925248.0382417036,472102.7607101905,16369.504748872616,3.896329358402495,564293.9859936754,Нет,493610.81343151175,249332.44636788746,423159.29446825385,193119,225191,262122.28925538046,Отказано,616894.2858499251,170467.9316609962,222991.64409409848,Нет,661399.0646960839,301973.8579233809,518740.8293900767,708447,267909.04168005014,697388.7262982645,963022.6585360318,596210.5045089348,471930.3157283493,596714
262953.33298926684,46453,225439.22095834988,92924.70362913894,824455.5625545766,325444,848779.0760886535,725279.4562156764,120144.15788104999,4.565125797022695,935817.4121242462,Да,925056.6807995879,524796.6483795184,850287.5742316607,718958,840758,954621.3628729642,Отказано,824673.4519550574,351352.98492573743,251092.9129883345,Нет,283494.1618292953,848220.4171688793,785683.90353101,695005,680036.3721289184,493106.4466995151,570788.10365515,901656.0588967522,471301.48907020286,489744
683177.888452483,577047,450493.78642916726,85558.11390222778,689904.8432861853,124246,892018.1798692589,20572.49934233953,636881.6861896125,28.593411595798703,789337.9204905286,Нет,45492.46386707897,803479.5308413553,782205.1086026374,993200,114162,952714.7143520118,Отказано,726061.4301036254,373745.4306349781,623417.4252941922,Нет,200700.11441842894,353205.03441332746,72361.16114429945,338122,344487.6736041844,169498.65920524712,624683.9173767323,543376.5258106577,893782.506225177,315002
96848.19300462483,49234,796331.3936968362,292160.41348415415,543596.2512376328,121929,919335.1043232415,979457.3058843833,457134.2525130133,17.521622505962593,99234.53297681316,Да,45709.86002756131,178510.83881361864,18468.39652949504,723130,837662,695229.9659216515,Отказано,982294.9178167334,552543.8718035367,461622.6599386688,Нет,258584.07203018529,109521.8645968687,694759.1573189957,528329,539396.686475418,388195.99605659954,374614.21973343723,241069.7683674895,339805.34421291156,261866
852041.7524968433,824156,665388.0710072521,490480.34270329995,934060.2530348208,317911,489233.17533506296,685790.6195042437,569411.9008909295,1.8882836226017197,752160.4294178842,Нет,243882.34944988557,238105.8182317934,580330.6176044804,685244,982368,348483.58537730307,Отказано,673757.243786737,579577.5198757758,416750.7337847156,Нет,489227.9923277537,978116.6921480529,457314.56038269115,608800,514428.93113137246,933103.0208947376,236101.75492214828,860084.548448773,921323.3039613721,705441
131752.25039251999,996387,232177.8032489128,596611.5605803257,229690.93491773435,963318,189696.10136884218,76518.21959653484,37884.818813108344,23.07040580042263,646875.065455719,Нет,337718.1839285305,294331.78791531036,823697.0571890412,370790,518218,482613.58137092594,Одобрено,175153.25960303837,938173.15165053,915184.6807536284,Да,21071.315520045377,254792.9538712898,695547.3680473033,153326,190250.45147214574,879114.7136566438,973243.0640155887,788206.1288410996,532943.4727175494,9397
92383.06774335685,739613,634178.6396124712,662654.0284011004,339879.40629620507,767332,618691.1963838678,672470.1422305832,269901.6353403623,12.330531352223245,641147.760490073,Нет,620521.7086466994,428752.39443808654,916296.0422458508,66831,765256,21781.750344362914,Отказано,299446.5890275609,150611.07757470894,189396.82862135474,Нет,953927.7391732169,490203.13214326184,53991.326570763405,437521,306522.08487087063,523015.0031083722,366074.76035225304,117196.65638768123,926692.2552701822,582234
578109.5935482822,315909,546281.9643983564,828766.1272725015,356104.0898402349,303307,864965.1184858033,792984.7047210959,692783.8086969568,4.903372590507027,385029.84188599366,Нет,438411.79377689504,369502.9583417851,608254.2332000429,593692,749119,444756.58720355516,Одобрено,202639.86708885877,551597.3036377382,380673.9279710292,Да,626436.392964057,52612.46424391737,33767.09453012819,536747,959130.2150710633,740612.3833005163,726256.8576031277,926335.9292716618,27340.667839548372,139090
953595.3312851764,52958,306888.03881724447,348627.20208749163,357319.81156832306,499055,979103.4843054151,229427.42919925027,465862.9455542902,13.207730341909038,345043.5694868721,Нет,695581.6557882805,212065.04867343933,111768.9150836412,77450,219173,623094.2546921289,Одобрено,154861.06077015994,446553.0982686364,513824.3899431224,Да,559838.5692327328,398547.27852768655,179098.1020163653,291060,448181.1367555536,901018.7675456796,692180.8800869015,751482.5738015608,962051.9176000826,567782
193432.20487474604,40120,997962.0196546467,209654.5407442681,395526.7311692631,196768,776807.0104365955,51756.01882163903,441399.68896420585,10.127561169785627,347772.58374803147,Да,863091.7937574385,986973.3457537557,777302.1659366575,548648,267368,766424.9877697424,Отказано,54144.1618279476,586197.207365097,591623.0372840851,Да,669921.3789457497,43499.068300344035,915986.8122850428,150276,716716.9924857229,193793.38296663933,91931.12808351897,693250.950411699,456113.6814450262,245557
212616.8347827137,581913,345698.1254831328,467044.0866323469,317316.3273915369,697456,255224.92466101758,682316.6640646654,383011.5785553283,8.239896929602242,694374.0141721129,Да,814159.9903991374,597083.7414378719,874838.726001428,877992,680176,993267.9859729122,Одобрено,334651.737303375,227555.16000807294,968796.4792854697,Да,391079.917781092,62644.287144298614,81327.45282968172,386766,894362.7216207064,598792.1518588131,49353.630086115416,232647.3255690355,445873.25061805843,839257
418501.4327804703,593318,561615.8934213176,481478.9729842024,446378.2546430468,921966,208748.8725406004,173360.2904023265,94667.87994118693,3.3265256362576134,245367.85051866533,Нет,143543.06704767622,838699.2483243692,784000.6565633689,531663,98446,362773.13767761283,Отказано,929941.9280395363,24011.871420859563,940069.7198557772,Да,238478.90531313285,807227.993223359,215978.82146613792,463097,680387.173531331,328709.1071734621,686346.7563666797,253210.81763821535,527734.1646805955,690400
794663.694580683,259490,640462.2215705336,965821.7173073945,458547.2298170684,625566,567056.0643347006,172834.79307854033,711628.4626123656,26.698398833365303,805087.0188448104,Да,460332.16525753646,593850.9880664459,151726.1152408066,129721,125621,544579.4256966684,Одобрено,822390.1836236867,953731.1458529335,480472.22510777926,Нет,298006.65346213046,392660.8762790875,189308.8360575237,78269,111929.62536537975,353992.5148152251,435837.7069757178,787383.6255251262,593724.8137711564,796296
749094.7438890409,314999,475639.8963863263,932845.8775662483,670805.005933764,564961,513058.3425358576,938759.6108815124,243718.46095866943,18.224788213495412,840017.7772103831,Нет,709566.4890041979,96322.80919542917,78949.44888691694,454053,641667,557279.7002983259,Отказано,683026.5939573625,624762.6279040937,305638.52573017386,Нет,600787.2982820903,342236.00979965454,369538.4991800703,979944,933255.0169737011,767769.6483722726,136931.0185324023,417745.3663801643,642015.5525898574,622352
465898.01597208035,262449,555432.2420681958,471607.8680109949,824994.4580239191,423587,463213.97514403943,714508.1529609506,684534.7204264983,28.102893434880567,655812.1974935243,Нет,334603.4525060551,143664.46086858466,800577.6856058597,3568,985720,488317.46224243677,Одобрено,162102.75962476575,541876.7604044145,182259.93751396783,Нет,947728.7207185611,571573.7624959078,528999.2354425078,528258,906540.7484974931,679094.9534792737,682358.1333557959,952014.7647292991,63514.35686730565,428509
965097.1316011786,708372,639798.5266671629,388777.5374639985,408533.8609093989,650172,305917.79678950243,127865.88111384986,717545.7051040035,6.020849084259052,598716.5518861386,Нет,69976.8182480702,507223.0245814722,47890.45898508698,497118,137703,342998.4399494048,Отказано,962056.7877816692,749335.7911180292,887041.362267952,Нет,688690.5691147347,146207.20991317678,989740.3138895227,210181,705591.8927390472,634303.6412211846,727206.5478308231,805835.3465413037,190099.3214223026,311261
36625.23332445754,22720,239946.91060321138,307452.46108319197,731444.1306667347,804078,746806.3641671884,683181.9277025493,592363.2629378731,14.155483266569416,811711.4900193367,Да,845104.9645741421,588016.2168418828,733753.8568645648,59242,998677,398624.11105614883,Отказано,37634.84867938731,594487.6805774333,519589.43837601546,Нет,371569.0646542576,940701.9430584396,668511.9178564121,541581,733036.7509324052,481416.5148483248,259748.01480528232,218087.69100952143,708136.6247683418,526839
590997.7627488901,808190,292478.5622004969,303547.35135991825,459435.66209683137,600136,292325.99994179397,580174.8128930667,239835.84594483097,26.025320455414565,43518.31964115371,Да,693998.7416572007,824401.7295731812,445895.60392408026,254354,115120,634228.6154533381,Отказано,202425.13866922536,112345.84500315123,569894.2544562563,Нет,37731.78265029116,294795.6133373495,735766.6591812109,777245,668450.245130952,11416.273670324306,589697.7335266484,718478.1266713436,342049.9443528711,234697
209952.50427251225,128756,887206.8091266988,18825.38721921946,183481.6594376832,621423,183857.34304233332,137990.17551861488,176670.42874582086,15.765668387538952,990041.3061281892,Да,423180.41249485046,729434.3617248982,591337.8098071758,203058,450217,206056.74978207648,Отказано,219710.7087053195,888475.6159031013,783003.8239556781,Да,89362.28636007383,144752.43658796317,240276.71148663122,377859,125052.80686102579,284768.3554781072,600640.8603246802,18256.17897998651,791179.2744859057,235903
838682.0738858121,353885,996218.9704368501,206656.27628817214,449189.0805410211,856380,793866.8002199513,586558.4317380892,894230.5068482085,1.8522360486751954,689816.9236972742,Да,457130.00149812206,647894.1643045738,348036.4805485216,78188,288090,170669.60691441305,Одобрено,767951.5348163678,643294.3394090177,782622.101288711,Нет,719978.0740576863,871204.299809237,550289.0477854258,677266,404442.5121041068,921615.7609121471,203430.93209452566,285935.2227848368,924637.3207531732,532636
624098.0603435667,599076,128484.41939232362,375896.0280803195,589311.3951801902,346138,342614.9876335423,38559.825764911235,60173.656150472685,25.742025904764162,645240.9478424856,Да,34419.535988469215,69239.2649350172,321725.90398708265,954189,127412,723079.0138435903,Отказано,298210.4325827446,758915.5664418599,115894.03179174408,Нет,731466.3606874001,787047.8129870625,495054.1485953039,452726,668159.720052959,718256.1716619888,906222.669888557,458926.3145798546,557889.1988856026,446336
209208.77907387813,453476,541716.7931976371,848588.4093298472,526722.3727794732,81424,134191.21272631903,29888.7655727354,538997.9184333087,22.900944400184628,28243.47693765115,Нет,142322.18310581287,880469.8535531186,895314.6155292707,167320,971761,771990.2815661689,Одобрено,239379.29501531244,465831.89648289763,565133.0609146588,Нет,857842.0326143379,328804.051349709,291903.9337517102,558370,725154.6622222716,843324.1156865391,731878.4116558242,750758.9354586343,661702.975593479,258678
334581.88074073574,547181,103343.62113838407,756141.110616794,641625.950723527,592643,482867.43880932126,791439.3067864052,642068.5088161156,22.003795629454793,775852.6407758802,Нет,561230.5054421838,623942.5589428389,656423.4421218858,584756,783342,316525.67364868213,Отказано,987937.9984900776,493941.3260766363,149744.98455039714,Да,508230.02113389346,807960.6158296632,945250.1677454753,307695,993676.7604405882,922142.481504963,455978.2100988848,944983.3640456406,89642.4889128638,297974
560154.3330992172,967660,833538.837098329,603101.0018319357,466142.89446873724,895886,103557.00113559121,28928.601825211896,192359.39424436545,11.836296580711629,638246.7541116207,Да,868547.8598313209,555600.6722391101,444018.62612237275,446069,169104,854258.16722422,Отказано,968161.6943658715,82321.93692949406,679024.1016751151,Нет,626098.5278210655,299725.22930990695,302454.1276240237,792760,487945.58189150575,717460.6652839972,143994.153980976,257962.55516062884,101357.89336578728,97569
